element,sp_num,obs_wl_air(A),unc_obs_wl,ritz_wl_air(A),unc_ritz_wl,obs-ritz,intens,Aki(s^-1),Acc,Type,
Ar,2,5183.09,0.04,5183.08019,0.00019,0.01,1bl,,,,
Ar,1,5187.746,,5187.7464,, 0.000,20,1.38e+06,C,,
Ar,2,5191.3656,0.0009,5191.36565,0.00024,-0.0001,10,,,,
Ar,1,,,5192.733,,,,1.2e+04,D,,
Ar,1,,,5194.052,,,,7.8e+05,D,,
Ar,2,5202.193,0.002,5202.1929,0.0003,0.0001,5,,,,
Ar,2,5204.4432,0.0005,5204.44333,0.00016,-0.0001,7,,,,
Ar,1,,,5210.486,,,,1.1e+05,D,,
Ar,1,,,5214.774,,,,2.1e+05,D,,
Ar,2,5215.11,0.02,5215.09472,0.00011,0.015,0.5,1.6e+04,E,,
Ar,1,,,5216.300,,,,1.3e+05,D,,
Ar,2,5216.8140,0.0005,5216.81402,0.00017, 0.0000,28,,,,
Ar,2,5219.589,0.008,5219.59514,0.00017,-0.006,1,,,,
Ar,1,5221.271,,5221.270,,0.001,7,8.8e+05,D,,
Ar,2,5221.864,0.002,5221.8622,0.0004,0.0018,6,,,,
Ar,2,5230.5008,0.0019,5230.5025,0.0005,-0.0017,6,,,,
Ar,2,5230.75,0.02,5230.790,0.005,-0.040,0.5,,,,
Ar,2,5236.03,0.02,5236.01955,0.00009,0.010,1,,,,
Ar,2,5236.231,0.016,5236.23215,0.00022,-0.001,2bl,,,,
Ar,2,5236.853,0.008,5236.8634,0.0005,-0.010,1,,,,
Ar,2,5237.92,0.02,5237.9211,0.0005,-0.001,0,,,,
Ar,1,,,5241.093,,,,1.3e+05,D,,
Ar,2,5241.786,0.008,5241.78891,0.00025,-0.003,2,,,,
Ar,2,5245.09,0.02,5245.0676,0.0008,0.022,1,,,,
Ar,2,5245.3778,0.0016,5245.3780,0.0017,-0.0002,7,,,,
Ar,1,,,5246.198,,,,1.2e+05,E,,
Ar,2,5247.469,0.008,5247.472,0.003,-0.003,1,,,,
Ar,2,5247.986,0.008,5247.9866,0.0005,-0.001,3,,,,
Ar,1,,,5249.165,,,,7.9e+04,E,,
Ar,2,5249.5457,0.0009,5249.5456,0.0004,0.0001,11,,,,
Ar,2,5250.57,0.02,5250.56154,0.00022,0.008,0,,,,
Ar,2,5251.1051,0.0005,5251.1058,0.0009,-0.0007,12,,,,
Ar,2,5251.4029,0.0011,5251.4026,0.0011,0.0003,11,,,,
Ar,2,5252.138,0.008,5252.13571,0.00014,0.002,1,,,,
Ar,1,,,5252.787,,,,5.4e+05,D,,
Ar,1,,,5254.471,,,,3.6e+05,E,,
Ar,2,5255.39,0.02,5255.39665,0.00025,-0.007,0.5,,,,
Ar,2,5255.677,0.008,5255.66531,0.00011,0.012,1*,,,,
Ar,2,5255.677,0.008,5255.680,0.008,-0.003,1*,,,,
Ar,2,5255.677,0.008,5255.681,0.008,-0.004,1*,,,,
Ar,2,5256.5648,0.0010,5256.56363,0.00025,0.0012,8,,,,
Ar,2,5258.223,0.008,5258.249,0.006,-0.026,1,,,,
Ar,2,5259.174,0.008,5259.1803,0.0003,-0.006,1,,,,
Ar,2,5261.8987,0.0006,5261.8981,0.0008,0.0006,7,,,,
Ar,2,5264.305,0.008,5264.302,0.003,0.003,1,,,,
Ar,2,5264.7819,0.0007,5264.7824,0.0005,-0.0005,17,,,,
Ar,2,5267.1634,0.0008,5267.1651,0.0003,-0.0017,14,,,,
Ar,2,5267.958,0.008,5267.9597,0.0008,-0.002,3,,,,
Ar,2,5268.246,0.008,5268.2584,0.0011,-0.012,3,,,,
Ar,2,5269.761,0.003,5269.7569,0.0004,0.004,4,,,,
Ar,2,5273.580,0.008,5273.598,0.006,-0.018,1,,,,
Ar,2,5273.85,0.02,5273.8704,0.0005,-0.020,0.5,,,,
Ar,2,5281.6295,0.0005,5281.62946,0.00011,0.0000,21,,,,
Ar,2,5283.437,0.016,5283.45700,0.00011,-0.020,1bl,,,,
Ar,2,5285.438,0.008,5285.43022,0.00014,0.008,2,,,,
Ar,1,,,5286.069,,,,9.6e+04,E,,
Ar,2,5286.8866,0.0008,5286.88689,0.00011,-0.0003,18,2.e+05,C,,
Ar,2,5288.634,0.008,5288.63551,0.00012,-0.002,1,,,,
Ar,1,,,5290.015,,,,9.0e+04,E,,
Ar,2,5290.0551,0.0013,5290.0553,0.0014,-0.0002,9,,,,
Ar,2,5290.99,0.02,5291.006,0.008,-0.016,0.5p,,,,
Ar,2,5291.97,0.02,5291.94971,0.00023,0.020,0.5,,,,
Ar,2,5293.8157,0.0018,5293.8155,0.0017,0.0002,6,,,,
Ar,2,5295.892,0.008,5295.911,0.006,-0.019,3,,,,
Ar,2,5296.3883,0.0018,5296.3885,0.0014,-0.0002,7,,,,
Ar,2,5296.791,0.02,5296.7949,0.0008,-0.004,3,,,,
Ar,2,5298.001,0.014,5297.99994,0.00023,0.001,2,,,,
Ar,2,5299.0805,0.0006,5299.08241,0.00023,-0.0019,5,,,,
Ar,2,5299.48,0.02,5299.4925,0.0005,-0.013,0,,,,
Ar,2,5300.7745,0.0011,5300.7752,0.0008,-0.0007,8,,,,
Ar,2,5302.56,0.02,5302.56944,0.00023,-0.009,0,,,,
Ar,2,5305.6856,0.0009,5305.682,0.003,0.003,15*,,,,
Ar,2,5305.6856,0.0009,5305.6880,0.0003,-0.0024,15*,,,,
Ar,2,5308.074,0.008,5308.0709,0.0003,0.003,5,,,,
Ar,1,,,5309.513,,,,1.2e+05,E,,
Ar,2,5311.9816,0.0020,5311.9817,0.0020,-0.0001,5,,,,
Ar,2,5312.078,0.003,5312.0779,0.0023,0.000,5,,,,
Ar,2,5314.258,0.008,5314.26101,0.00012,-0.003,2,,,,
Ar,2,5315.215,0.008,5315.2227,0.0023,-0.008,4bl,,,,
Ar,2,5316.11,0.02,5316.083,0.020,0.03,0*,,,,
Ar,2,5316.11,0.02,5316.106,0.008,0.004,0*,,,,
Ar,1,,,5317.715,,,,2.6e+05,E,,
Ar,2,5328.758,0.016,5328.74065,0.00020,0.017,1bl,,,,
Ar,2,5329.6992,0.0010,5329.6991,0.0011,0.0001,10,,,,
Ar,2,5330.664,0.008,5330.64535,0.00012,0.019,3blG,,,,
Ar,2,5331.042,0.002,5331.0417,0.0017,0.000,6,,,,
Ar,2,5332.70,0.02,5332.71548,0.00012,-0.015,0,,,,
Ar,2,5335.12,0.02,5335.10209,0.00017,0.018,0.5,,,,
Ar,2,5335.916,0.008,5335.9148,0.0017,0.001,1,,,,
Ar,2,5337.250,0.008,5337.2466,0.0011,0.003,1,,,,
Ar,2,5338.106,0.008,5338.10080,0.00015,0.005,1,,,,
Ar,2,5339.33,0.02,5339.3289,0.0003,0.001,1,,,,
Ar,2,5343.26,0.02,5343.2344,0.0003,0.026,0?,,,,
Ar,2,5344.5228,0.0018,5344.5231,0.0003,-0.0003,7,,,,
Ar,2,5345.609,0.008,5345.5966,0.0004,0.012,1,,,,
Ar,2,5348.2636,0.0010,5348.2634,0.0011,0.0002,13,,,,
Ar,2,5348.604,0.008,5348.60247,0.00023,0.002,2,,,,
Ar,2,5349.717,0.008,5349.70572,0.00023,0.011,2,,,,
Ar,2,5351.449,0.008,5351.433,0.011,0.016,4l,,,,
Ar,2,5354.82,0.02,5354.8342,0.0017,-0.014,1,,,,
Ar,2,5357.81,0.02,5357.7757,0.0004,0.034,1*,,,,
Ar,2,5357.81,0.02,5357.8369,0.0017,-0.027,1*,,,,
Ar,2,5357.81,0.02,5357.8495,0.0014,-0.040,1*,,,,
Ar,2,5358.3797,0.0009,5358.3790,0.0003,0.0007,14,,,,
Ar,2,5358.616,0.008,5358.62916,0.00012,-0.013,2,,,,
Ar,2,5359.0657,0.0006,5359.0671,0.0005,-0.0014,6,,,,
Ar,2,5364.142,0.008,5364.15428,0.00012,-0.012,1,,,,
Ar,2,5365.485,0.008,5365.48804,0.00012,-0.003,1,,,,
Ar,2,5372.007,0.008,5372.005,0.009,0.002,2,,,,
Ar,2,5372.33,0.02,5372.31557,0.00020,0.014,0,,,,
Ar,1,,,5373.494,,,,2.7e+05,D,,
Ar,2,5376.6347,0.0009,5376.6347,0.0009, 0.0000,12,,,,
Ar,2,5378.077,0.002,5378.07900,0.00023,-0.0020,7,,,,
Ar,2,5378.94,0.02,5378.91246,0.00018,0.028,0,,,,
Ar,2,5379.1666,0.0006,5379.1663,0.0005,0.0003,2,,,,
Ar,2,5382.330,0.008,5382.3376,0.0004,-0.008,2,,,,
Ar,2,5384.3742,0.0013,5384.3763,0.0003,-0.0021,8,,,,
Ar,2,5386.519,0.008,5386.52450,0.00012,-0.006,2,,,,
Ar,2,5391.22,0.02,5391.2310,0.0003,-0.011,0,,,,
Ar,2,5393.6015,0.0013,5393.60014,0.00023,0.0014,8,,,,
Ar,1,,,5393.979,,,,9.6e+04,D,,
Ar,2,5394.81,0.02,5394.85167,0.00012,-0.042,1,,,,
Ar,2,5397.5164,0.0003,5397.51766,0.00021,-0.0013,35,,,,
Ar,2,5400.62,0.02,5400.64103,0.00012,-0.021,1,,,,
Ar,2,5402.170,0.008,5402.17101,0.00012,-0.001,1,,,,
Ar,2,5402.6051,0.0007,5402.60594,0.00012,-0.0008,15,,,,
Ar,2,5407.3448,0.0004,5407.34497,0.00015,-0.0002,24,,,,
Ar,2,5409.401,0.008,5409.41250,0.00012,-0.011,1,,,,
Ar,1,,,5410.475,,,,2.0e+05,D,,
Ar,2,5411.646,0.008,5411.65623,0.00012,-0.010,3,,,,
Ar,2,5412.4465,0.0006,5412.4471,0.0003,-0.0006,6,,,,
Ar,2,5416.710,0.008,5416.72534,0.00012,-0.015,1,,,,
Ar,1,5421.352,,5421.351,,0.001,5,6.0e+05,D,,
Ar,2,5425.03,0.02,5425.0452,0.0005,-0.015,0,,,,
Ar,2,5432.94,0.02,5432.9494,0.0003,-0.009,1,,,,
Ar,2,5439.676,0.008,5439.67273,0.00021,0.003,3,,,,
Ar,1,,,5439.9888,,,,1.9e+05,D+,,
Ar,2,5440.524,0.008,5440.5443,0.0004,-0.020,1,,,,
Ar,2,5440.932,0.008,5440.94953,0.00015,-0.018,2,,,,
Ar,1,,,5442.246,,,,9.3e+04,D,,
Ar,2,5443.6893,0.0016,5443.69090,0.00024,-0.0016,7,,,,
Ar,2,5447.556,0.008,5447.56954,0.00012,-0.014,2,,,,
Ar,2,5451.11,0.02,5451.0654,0.0004,0.045,0.5,,,,
Ar,1,5451.652,,5451.6517,,0.000,10,4.7e+05,D+,,
Ar,2,5453.634,0.008,5453.5909,0.0004,0.043,5*,,,,
Ar,2,5453.634,0.008,5453.6485,0.0005,-0.015,5*,,,,
Ar,2,5454.3052,0.0013,5454.29787,0.00012,0.0073,11*,,,,
Ar,2,5454.3052,0.0013,5454.3091,0.0005,-0.0039,11*,,,,
Ar,2,5454.757,0.008,5454.78297,0.00018,-0.026,1,,,,
Ar,2,5456.382,0.008,5456.3726,0.0024,0.009,5,,,,
Ar,1,,,5457.416,,,,3.6e+05,D,,
Ar,1,,,5459.6506,,,,3.8e+04,D,,
Ar,2,5466.4338,0.0006,5466.43380,0.00012,0.0000,6,,,,
Ar,1,,,5467.160,,,,7.6e+04,D,,
Ar,2,5469.098,0.003,5469.09882,0.00012,-0.001,4,,,,
Ar,2,5470.307,0.008,5470.32233,0.00018,-0.015,2,,,,
Ar,2,5472.642,0.008,5472.63971,0.00012,0.002,1,,,,
Ar,1,,,5473.451,,,,2.0e+05,D,,
Ar,2,5476.12,0.02,5476.15070,0.00021,-0.031,0,,,,
Ar,2,5481.997,0.008,5481.99964,0.00012,-0.003,1,,,,
Ar,2,5484.311,0.008,5484.30572,0.00021,0.005,1,,,,
Ar,2,5486.102,0.008,5486.10354,0.00021,-0.002,1,,,,
Ar,1,,,5490.120,,,,8.5e+04,D,,
Ar,2,5490.667,0.008,5490.68191,0.00024,-0.015,1,,,,
Ar,1,,,5492.080,,,,5.6e+05,E,,
Ar,1,5495.874,,5495.873,,0.001,25,1.69e+06,C,,
Ar,2,5497.123,0.008,5497.12874,0.00024,-0.006,3,,,,
Ar,2,5498.1838,0.0019,5498.1844,0.0005,-0.0006,8,,,,
Ar,2,5498.972,0.016,5498.98471,0.00012,-0.013,2bl,,,,
Ar,2,5500.3323,0.0014,5500.3327,0.0003,-0.0004,10,,,,
Ar,2,5501.480,0.008,5501.4994,0.0003,-0.019,2l,,,,
Ar,2,5503.256,0.008,5503.2671,0.0003,-0.011,3,,,,
Ar,2,5504.13,0.008,5504.12582,0.00012,0.004,0,,,,
Ar,2,5504.45,0.008,5504.4351,0.0003,0.015,0,,,,
Ar,2,5504.917,0.008,5504.92048,0.00015,-0.003,3,,,,
Ar,1,5506.113,,5506.1121,,0.001,5,3.6e+05,D+,,
Ar,2,5507.762,0.002,5507.7641,0.0006,-0.0021,6,,,,
Ar,2,5513.303,0.008,5513.3050,0.0003,-0.002,1,,,,
Ar,2,5516.668,0.008,5516.68386,0.00012,-0.016,2,,,,
Ar,2,5519.337,0.008,5519.3427,0.0005,-0.006,4,,,,
Ar,2,5521.74,0.008,5521.76121,0.00013,-0.021,1,,,,
Ar,2,5523.690,0.008,5523.70621,0.00022,-0.016,2,,,,
Ar,1,,,5524.9567,,,,1.7e+05,D+,,
Ar,2,5525.856,0.008,5525.8839,0.0004,-0.028,2,,,,
Ar,1,,,5528.961,,,,1.2e+05,E,,
Ar,1,,,5534.479,,,,2.7e+05,D+,,
Ar,2,5534.96,0.008,5534.98992,0.00019,-0.030,0h,,,,
Ar,2,5535.51,0.008,5535.53408,0.00013,-0.024,1h,,,,
Ar,2,5537.290,0.008,5537.29354,0.00013,-0.004,5,,,,
Ar,1,,,5540.8596,,,,4.1e+04,D,,
Ar,2,5543.880,0.008,5543.90429,0.00022,-0.024,1,,,,
Ar,2,5545.0492,0.0019,5545.05090,0.00025,-0.0017,7,,,,
Ar,1,,,5552.741,,,,7.9e+04,E,,
Ar,2,5554.0227,0.0005,5554.0221,0.0003,0.0006,29,,,,
Ar,2,5554.146,0.002,5554.1448,0.0004,0.0012,9,,,,
Ar,1,5558.702,,5558.7018,,0.000,25,1.42e+06,C,,
Ar,1,,,5559.676,,,,2.2e+05,D+,,
Ar,2,5563.196,0.008,5563.223,0.004,-0.027,2,,,,
Ar,1,5572.541,,5572.5412,, 0.000,10,6.6e+05,C,,
Ar,1,,,5574.228,,,,4.6e+04,D,,
Ar,2,5577.6857,0.0013,5577.6854,0.0005,0.0003,9,,,,
Ar,2,5578.521,0.004,5578.5266,0.0012,-0.006,4,,,,
Ar,1,,,5581.8714,,,,5.6e+04,D+,,
Ar,2,5582.61,0.02,5582.6116,0.0012,-0.002,1,,,,
Ar,2,5588.10,0.008,5588.1021,0.0007,-0.002,0.5,,,,
Ar,1,,,5588.7196,,,,1.5e+05,D+,,
Ar,2,5592.200,0.008,5592.21055,0.00013,-0.011,1,,,,
Ar,2,5593.52,0.02,5593.525,0.009,-0.005,1,,,,
Ar,1,,,5597.476,,,,4.2e+05,E,,
Ar,2,5602.62,0.02,5602.65158,0.00010,-0.032,0.5,,,,
Ar,2,5603.9355,0.0006,5603.93621,0.00013,-0.0007,3,,,,
Ar,1,5606.733,,5606.7329,,0.000,35,2.20e+06,C,,
Ar,2,5609.5799,0.0006,5609.58055,0.00022,-0.0006,5,,,,
Ar,2,5611.667,0.008,5611.670,0.004,-0.003,2,,,,
Ar,2,5617.26,0.008,5617.261,0.006,-0.001,0,,,,
Ar,1,,,5618.014,,,,2.1e+05,D,,
Ar,1,,,5620.921,,,,3.6e+05,D,,
Ar,2,5621.51,0.008,5621.515,0.006,-0.005,0*,,,,
Ar,2,5621.51,0.008,5621.554,0.004,-0.044,0*,,,,
Ar,1,,,5623.770,,,,1.4e+05,D,,
Ar,2,5624.005,0.008,5624.0210,0.0003,-0.016,1,,,,
Ar,2,5625.6764,0.0013,5625.6783,0.0003,-0.0019,10,,,,
Ar,2,5631.1568,0.0011,5631.15698,0.00019,-0.0002,8,,,,
Ar,2,5631.381,0.008,5631.3984,0.0014,-0.017,1,,,,
Ar,2,5634.661,0.008,5634.65684,0.00013,0.004,2,,,,
Ar,1,,,5635.576,,,,9.6e+04,D,,
Ar,2,5635.8812,0.0006,5635.88127,0.00013,-0.0001,13,,,,
Ar,1,,,5637.34,,,,9.1e+04,D,,
Ar,1,,,5639.12,,,,2.1e+05,D,,
Ar,1,,,5641.376,,,,8.7e+04,D,,
Ar,2,5642.413,0.008,5642.42831,0.00016,-0.015,2,2.e+05,C,,
Ar,1,,,5648.687,,,,1.2e+05,D,,
Ar,1,5650.704,,5650.7040,,0.000,20,3.20e+06,C,,
Ar,2,5653.68,0.008,5653.6739,0.0003,0.006,0,,,,
Ar,2,5654.020,0.008,5654.0233,0.0005,-0.003,2,,,,
Ar,2,5654.4555,0.0014,5654.45722,0.00013,-0.0017,8,,,,
Ar,2,5655.236,0.008,5655.2562,0.0005,-0.020,2,,,,
Ar,1,,,5659.127,,,,2.6e+05,D,,
Ar,2,5667.29,0.008,5667.3051,0.0004,-0.015,0,,,,
Ar,2,5669.96,0.008,5669.99541,0.00016,-0.035,0,,,,
Ar,2,5672.9766,0.0019,5672.97723,0.00013,-0.0006,6,,,,
Ar,2,5681.480,0.008,5681.45510,0.00020,0.025,2*,,,,
Ar,2,5681.480,0.008,5681.5028,0.0003,-0.023,2*,,,,
Ar,1,,,5681.899,,,,2.0e+05,D,,
Ar,1,,,5683.730,,,,2.0e+05,D,,
Ar,2,5691.6630,0.0016,5691.6615,0.0005,0.0015,11,,,,
Ar,2,5693.30,0.008,5693.31570,0.00013,-0.016,0,,,,
Ar,1,,,5700.8724,,,,5.9e+05,D,,
Ar,2,5704.3766,0.0007,5704.3768,0.0003,-0.0002,5,,,,
Ar,2,5707.215,0.008,5707.22766,0.00017,-0.013,1,,,,
Ar,2,5708.616,0.008,5708.6269,0.0006,-0.011,1,,,,
Ar,2,5711.453,0.008,5711.4620,0.0003,-0.009,1,,,,
Ar,1,,,5712.504,,,,8.7e+04,D,,
Ar,2,5716.029,0.008,5716.03421,0.00020,-0.005,1,,,,
Ar,2,5724.325,0.008,5724.32524,0.00013, 0.000,5,4.e+05,C,,
Ar,2,5732.210,0.008,5732.21156,0.00013,-0.002,1,,,,
Ar,2,5732.694,0.008,5732.7038,0.0004,-0.010,1,,,,
Ar,1,5739.520,,5739.5195,,0.001,10,8.7e+05,D,,
Ar,2,5743.2756,0.0007,5743.27652,0.00014,-0.0009,4,,,,
Ar,2,5749.39,0.008,5749.39612,0.00014,-0.006,0,,,,
Ar,2,5753.54,0.008,5753.5512,0.0005,-0.011,1,,,,
Ar,2,5756.600,0.008,5756.5986,0.0005,0.001,3,,,,
Ar,2,5766.542,0.008,5766.4977,0.0007,0.044,2*,,,,
Ar,2,5766.542,0.008,5766.55457,0.00017,-0.013,2*,,,,
Ar,1,,,5772.1143,,,,2.0e+05,D,,
Ar,2,5772.3230,0.0019,5772.3212,0.0003,0.0018,9,,,,
Ar,2,5773.18,0.008,5773.17612,0.00024,0.004,0h,,,,
Ar,1,,,5774.008,,,,1.1e+05,D,,
Ar,2,5774.697,0.008,5774.7013,0.0005,-0.004,1,,,,
Ar,2,5776.374,0.008,5776.38169,0.00014,-0.008,2,,,,
Ar,2,5781.268,0.008,5781.2718,0.0003,-0.004,2,,,,
Ar,2,5782.35,0.02,5782.3472,0.0007,0.003,0.5,,,,
Ar,1,,,5783.5365,,,,8.1e+04,D,,
Ar,2,5786.561,0.008,5786.5558,0.0005,0.005,4bl,,,,
Ar,2,5788.58,0.02,5788.58306,0.00010,-0.003,0,,,,
Ar,1,,,5789.4741,,,,4.6e+04,D,,
Ar,1,,,5790.401,,,,3.4e+04,D,,
Ar,2,5799.7401,0.0007,5799.73981,0.00014,0.0003,3,,,,
Ar,2,5800.46,0.02,5800.4683,0.0004,-0.008,1,,,,
Ar,1,,,5802.0798,,,,4.2e+05,D,,
Ar,2,5807.596,0.008,5807.6126,0.0010,-0.017,1,,,,
Ar,2,5812.7604,0.0013,5812.75940,0.00024,0.0010,9,,,,
Ar,2,5813.56,0.02,5813.6054,0.0007,-0.045,0.5,,,,
Ar,2,5816.272,0.008,5816.29122,0.00011,-0.019,2,,,,
Ar,2,5822.1291,0.0007,5822.12902,0.00014,0.0001,5,,,,
Ar,2,5826.0549,0.0007,5826.05517,0.00024,-0.0003,3,,,,
Ar,2,5828.059,0.008,5828.0745,0.0006,-0.015,3,,,,
Ar,1,5834.263,,5834.2636,,-0.001,5,5.2e+05,C,,
Ar,2,5835.47,0.02,5835.49828,0.00014,-0.028,0,,,,
Ar,2,5838.96,0.02,5838.9753,0.0005,-0.015,1,,,,
Ar,2,5840.048,0.008,5840.0691,0.0003,-0.021,1,,,,
Ar,1,,,5843.779,,,,3.3e+04,D,,
Ar,2,5843.781,0.008,5843.77764,0.00011,0.003,7,3.8e+04,E,,
Ar,2,5846.11,0.02,5846.079,0.003,0.031,0.5p,,,,
Ar,2,5852.74,0.02,5852.77402,0.00021,-0.034,0,,,,
Ar,2,5853.10,0.02,5853.10884,0.00014,-0.009,2,,,,
Ar,2,5854.2728,0.0007,5854.26667,0.00014,0.0061,4,,,,
Ar,1,5860.310,,5860.3102,, 0.000,10,2.85e+05,C,,
Ar,2,5866.598,0.008,5866.6170,0.0004,-0.019,2,,,,
Ar,2,5870.443,0.008,5870.4528,0.0003,-0.010,4,,,,
Ar,1,5882.624,,5882.624,, 0.000,15,1.23e+06,C,,
Ar,2,5884.54,0.02,5884.53611,0.00014,0.004,0.5,,,,
Ar,2,5886.088,0.008,5886.0975,0.0003,-0.010,3,,,,
Ar,1,5888.584,,5888.5835,,0.000,25,1.29e+06,C,,
Ar,2,5894.16,0.02,5894.1748,0.0007,-0.015,0h*,,,,
Ar,2,5894.16,0.02,5894.2059,0.0007,-0.046,0h*,,,,
Ar,2,5901.78,0.02,5901.8008,0.0007,-0.021,0,,,,
Ar,2,5901.78,0.02,5901.8012,0.0007,-0.021,0,,,,
Ar,2,5904.291,0.02,5904.3078,0.0004,-0.017,2p?,,,,
Ar,2,5908.674,0.008,5908.67599,0.00014,-0.002,0.5,,,,
Ar,1,5912.085,,5912.0850,,0.000,50,1.05e+06,C,,
Ar,2,5915.49,0.02,5915.4796,0.0007,0.010,0,,,,
Ar,1,,,5916.598,,,,5.9e+04,D,,
Ar,2,5923.08,0.02,5923.0988,0.0007,-0.019,0*,,,,
Ar,2,5923.08,0.02,5923.0991,0.0007,-0.019,0*,,,,
Ar,2,5926.77,0.02,5926.74589,0.00018,0.024,0.5,,,,
Ar,1,,,5927.125,,,,3.7e+04,D+,,
Ar,1,5928.813,,5928.8125,,0.001,15,1.1e+06,D+,,
Ar,2,5935.792,0.008,5935.7980,0.0005,-0.006,2,,,,
Ar,2,5936.309,0.008,5936.301,0.011,0.008,1,,,,
Ar,2,5936.64,0.02,5936.64020,0.00014, 0.000,1,,,,
Ar,1,,,5940.855,,,,1.2e+05,D,,
Ar,2,5941.825,0.008,5941.8214,0.0005,0.004,4,,,,
Ar,1,5942.669,,5942.6682,,0.001,5,1.8e+05,D,,
Ar,1,,,5943.888,,,,3.6e+04,D,,
Ar,1,,,5949.259,,,,1.5e+05,D,,
Ar,2,5950.905,0.008,5950.90327,0.00011,0.002,6,7.e+04,E,,
Ar,2,5953.8303,0.0007,5953.8310,0.0003,-0.0007,5,,,,
Ar,2,5961.37,0.02,5961.38698,0.00015,-0.017,0,,,,
Ar,2,5962.744,0.008,5962.75754,0.00015,-0.014,0.5,,,,
Ar,1,,,5964.48,,,,7.7e+04,D,,
Ar,2,5965.031,0.008,5965.0404,0.0005,-0.009,3,,,,
Ar,1,,,5968.320,,,,1.8e+05,D,,
Ar,1,,,5971.601,,,,1.1e+06,D+,,
Ar,2,5973.314,0.008,5973.3180,0.0005,-0.004,2,,,,
Ar,2,5975.9622,0.0007,5975.9530,0.0008,0.0092,5,,,,
Ar,2,5977.995,0.008,5978.0013,0.0003,-0.006,4,,,,
Ar,1,,,5981.923,,,,1.2e+04,D,,
Ar,2,5984.454,0.008,5984.4534,0.0003,0.001,3,,,,
Ar,2,5985.912,0.014,5985.9137,0.0005,-0.002,1,,,,
Ar,1,5987.302,,5987.3013,,0.001,7,1.2e+05,D,,
Ar,1,,,5988.144,,,,6.1e+04,D,,
Ar,2,5988.288,0.008,5988.3075,0.0005,-0.019,3p?*,,,,
Ar,2,5988.288,0.008,5988.3153,0.0006,-0.027,3p?*,,,,
Ar,2,5989.339,0.008,5989.3377,0.0004,0.001,8,,,,
Ar,2,5991.46,0.02,5991.44912,0.00011,0.011,0.5,,,,
Ar,1,,,5994.692,,,,2.6e+04,D,,
Ar,1,5998.999,,5998.998,,0.001,5,1.4e+05,D,,
Ar,2,6003.170,0.008,6003.1857,0.0006,-0.016,1,,,,
Ar,1,,,6005.725,,,,1.4e+05,D+,,
Ar,1,,,6013.6772,,,,1.4e+05,D+,,
Ar,2,6019.493,0.008,6019.4965,0.0005,-0.004,4,,,,
Ar,1,6025.150,,6025.150,,0.000,5,9.0e+05,D+,,
Ar,2,6027.2513,0.0007,6027.2517,0.0003,-0.0004,7,,,,
Ar,2,6028.220,0.008,6028.23273,0.00015,-0.013,1,,,,
Ar,2,6030.844,0.008,6030.8278,0.0004,0.016,1l,,,,
Ar,1,6032.127,,6032.1270,, 0.000,70,2.46e+06,C,,
Ar,1,6043.223,,6043.2232,, 0.000,35,1.47e+06,C,,
Ar,2,6044.468,0.008,6044.4783,0.0009,-0.010,7,,,,
Ar,2,6046.8977,0.0007,6046.8967,0.0005,0.0010,10,,,,
Ar,2,6049.0750,0.0007,6049.0749,0.0003,0.0001,7,,,,
Ar,2,6050.01,0.02,6049.97388,0.00015,0.036,0.5h?*,,,,
Ar,2,6050.01,0.02,6050.00778,0.00015,0.002,0.5h*,,,,
Ar,1,6052.723,,6052.7226,,0.000,10,1.9e+05,D+,,
Ar,1,6059.372,,6059.3723,, 0.000,20,4.2e+05,C,,
Ar,1,,,6064.7502,,,,5.8e+04,D,,
Ar,2,6069.96,0.02,6069.97684,0.00015,-0.017,0,,,,
Ar,2,6077.431,0.008,6077.43032,0.00015,0.001,6,4.e+05,C,,
Ar,1,,,6081.244,,,,7.5e+04,D,,
Ar,2,6083.875,0.008,6083.8770,0.0003,-0.002,2,,,,
Ar,2,6084.507,0.008,6084.5152,0.0003,-0.008,2,,,,
Ar,1,,,6085.879,,,,9.0e+03,,,
Ar,1,,,6090.7849,,,,3.0e+05,D,,
Ar,1,6098.803,,6098.8031,, 0.000,7,5.2e+05,D+,,
Ar,1,,,6101.161,,,,3.3e+05,D+,,
Ar,2,6101.9192,0.0007,6101.9188,0.0005,0.0004,4,,,,
Ar,2,6102.765,0.008,6102.74973,0.00012,0.015,1,,,,
Ar,2,6103.5397,0.0005,6103.53914,0.00015,0.0006,26,1.7e+06,C,,
Ar,1,,,6104.590,,,,3.4e+05,D,,
Ar,1,6105.635,,6105.6348,,0.000,10,1.21e+06,C,,
Ar,2,6108.32,0.02,6108.3261,0.0006,-0.006,0?,,,,
Ar,2,6109.15,0.02,6109.1548,0.0006,-0.005,2p,,,,
Ar,2,6111.742,0.008,6111.744,0.003,-0.002,2,,,,
Ar,1,,,6113.4657,,,,4.7e+04,D+,,
Ar,2,6114.9232,0.0001,6114.92319,0.00015,0.00001,537,2.00e+07,B+,,
Ar,2,6118.724,0.008,6118.72214,0.00015,0.002,4,1.e+05,E,,
Ar,1,,,6119.6565,,,,5.1e+04,D+,,
Ar,2,6120.0936,0.0007,6120.09384,0.00019,-0.0002,6,,,,
Ar,1,,,6121.879,,,,1.3e+04,D,,
Ar,2,6123.3609,0.0006,6123.36163,0.00015,-0.0007,20,9.e+05,C+,,
